Order Date,Customer Name,State,Category,Sub-Category,Product Name,Sales,Quantity,Profit,Month,Year
44766,Shirley Schmidt,Kentucky,Office Supplies,Binders,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",135.09,9,62.14,Jul,2022
44766,Shirley Schmidt,Kentucky,Technology,Accessories,Anker Ultra-Slim Mini Bluetooth 3.0 Wireless Keyboard,279.86,14,64.37,Jul,2022
44766,Shirley Schmidt,Kentucky,Office Supplies,Binders,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",90.06,6,41.43,Jul,2022
44767,Ross Baird,Pennsylvania,Office Supplies,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern,25.18,4,-18.46,Jul,2022
44767,Michelle Huthwaite,Washington,Office Supplies,Fasteners,Plymouth Boxed Rubber Bands by Plymouth,9.42,2,0.47,Jul,2022
44767,Michelle Huthwaite,Washington,Office Supplies,Paper,Xerox 228,12.96,2,6.22,Jul,2022
44767,Michelle Huthwaite,Washington,Furniture,Bookcases,"Sauder Forest Hills Library, Woodland Oak Finish",704.9,5,56.39,Jul,2022
44767,Michelle Huthwaite,Washington,Furniture,Chairs,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,561.57,2,28.08,Jul,2022
44767,Yana Sorensen,Alabama,Office Supplies,Envelopes,"White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes",98.46,9,49.23,Jul,2022
44767,Yana Sorensen,Alabama,Furniture,Tables,"Bevis Round Conference Table Top, X-Base",358.58,2,39.44,Jul,2022
44767,Russell D'Ascenzo,California,Technology,Phones,Motorola L703CM,623.96,5,39.0,Jul,2022
44768,Cynthia Arntzen,Arizona,Furniture,Tables,Bevis Boat-Shaped Conference Table,393.17,3,-204.45,Jul,2022
44768,Helen Andreada,California,Office Supplies,Envelopes,Airmail Envelopes,167.86,2,78.89,Jul,2022
44768,Bart Pistole,California,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",9.14,3,3.09,Jul,2022
44768,Bart Pistole,California,Office Supplies,Binders,Tuff Stuff Recycled Round Ring Binders,23.14,6,8.39,Jul,2022
44768,Bart Pistole,California,Office Supplies,Art,Newell 334,99.2,5,25.79,Jul,2022
44768,Cyma Kinney,Arizona,Furniture,Chairs,Office Star - Contemporary Task Swivel Chair,266.35,3,13.32,Jul,2022
44768,Alan Shonely,Pennsylvania,Office Supplies,Paper,"Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream",10.37,2,3.63,Jul,2022
44769,Patrick Gardner,Kentucky,Technology,Phones,Mediabridge Sport Armband iPhone 5s,29.97,3,0.3,Jul,2022
44772,Helen Andreada,California,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,209.93,7,92.37,Jul,2022
44772,Helen Andreada,California,Furniture,Furnishings,Regeneration Desk Collection,5.28,3,2.32,Jul,2022
44772,Helen Andreada,California,Office Supplies,Binders,Presstex Flexible Ring Binders,10.92,3,4.1,Jul,2022
44772,Corey Catlett,Texas,Office Supplies,Storage,Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black,61.79,4,6.18,Jul,2022
44772,Gary Hansen,Minnesota,Furniture,Chairs,"Global Stack Chair without Arms, Black",155.88,6,38.97,Jul,2022
44773,Rick Hansen,New York,Technology,Accessories,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,2309.65,7,762.18,Jul,2022
44773,Rick Hansen,New York,Furniture,Tables,"Bevis Round Bullnose 29"" High Table Top",1090.78,7,-290.88,Jul,2022
44773,Rick Hansen,New York,Office Supplies,Paper,Xerox 212,19.44,3,9.33,Jul,2022
44773,Allen Rosenblatt,Mississippi,Technology,Accessories,Microsoft Sculpt Comfort Mouse,239.7,6,105.47,Jul,2022
44773,Steve Chapman,Missouri,Office Supplies,Supplies,"Acme 10"" Easy Grip Assistive Scissors",52.59,3,15.78,Jul,2022
44774,Pauline Chand,California,Office Supplies,Art,Prang Dustless Chalk Sticks,6.72,4,3.36,Aug,2022
44774,Pauline Chand,California,Furniture,Tables,Hon 2111 Invitation Series Corner Table,1004.98,6,-175.87,Aug,2022
44775,Corey-Lock,Washington,Office Supplies,Binders,Ibico Presentation Index for Binding Systems,6.37,2,2.15,Aug,2022
44775,Corey-Lock,Washington,Technology,Machines,Okidata C331dn Printer,558.4,2,41.88,Aug,2022
44775,Brad Eason,Rhode Island,Technology,Phones,Plantronics MX500i Earset,128.85,3,3.87,Aug,2022
44775,Brad Eason,Rhode Island,Office Supplies,Paper,"Important Message Pads, 50 4-1/4 x 5-1/2 Forms per Pad",8.4,2,4.12,Aug,2022
44775,Brad Eason,Rhode Island,Technology,Accessories,Logitech G700s Rechargeable Gaming Mouse,199.98,2,83.99,Aug,2022
44775,Brad Eason,Rhode Island,Furniture,Chairs,Office Star Flex Back Scooter Chair with White Frame,110.98,1,15.54,Aug,2022
44775,Darren Koutras,Oregon,Furniture,Tables,Balt Split Level Computer Training Table,277.5,4,-188.7,Aug,2022
44778,Anna HÃ¤berlin,Texas,Office Supplies,Storage,"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",33.49,7,-1.26,Aug,2022
44778,Anna HÃ¤berlin,Texas,Office Supplies,Supplies,Stiletto Hand Letter Openers,23.04,3,-4.9,Aug,2022
44778,Anna HÃ¤berlin,Texas,Office Supplies,Binders,Avery Self-Adhesive Photo Pockets for Polaroid Photos,1.36,1,-2.18,Aug,2022
44778,Anna HÃ¤berlin,Texas,Furniture,Furnishings,"Eldon Expressions Wood Desk Accessories, Oak",14.76,5,-11.44,Aug,2022
44779,Michael Stewart,Texas,Office Supplies,Paper,Xerox 188,27.22,3,9.87,Aug,2022
44779,Rachel Payne,Texas,Office Supplies,Labels,Avery 505,35.52,3,13.32,Aug,2022
44779,Rachel Payne,Texas,Office Supplies,Binders,Avery Hole Reinforcements,6.23,5,-9.66,Aug,2022
44779,Rachel Payne,Texas,Office Supplies,Paper,Xerox 1906,56.7,2,19.14,Aug,2022
44779,Rachel Payne,Texas,Furniture,Bookcases,O'Sullivan Manor Hill 2-Door Library in Brianna Oak,369.2,3,-114.02,Aug,2022
44780,Noel Staavos,Idaho,Office Supplies,Binders,"ACCOHIDE 3-Ring Binder, Blue, 1""",3.3,1,1.12,Aug,2022
44780,Parhena Norris,California,Office Supplies,Binders,Cardinal Hold-It CD Pocket,19.15,3,6.46,Aug,2022
44780,Kelly Williams,Missouri,Office Supplies,Binders,"Wilson Jones Hanging View Binder, White, 1""",28.4,4,13.06,Aug,2022
44780,Kelly Williams,Missouri,Furniture,Furnishings,"Tenex V2T-RE Standard Weight Series Chair Mat, 45"" x 53"", Lip 25"" x 12""",212.94,3,34.07,Aug,2022
44780,Jim Karlsson,Pennsylvania,Office Supplies,Art,Stanley Contemporary Battery Pencil Sharpeners,106.8,10,10.68,Aug,2022
44780,Noel Staavos,Maryland,Office Supplies,Appliances,"Acco Six-Outlet Power Strip, 4' Cord Length",77.58,9,20.17,Aug,2022
44780,Eudokia Martin,Virginia,Technology,Phones,"Ativa D5772 2-Line 5.8GHz Digital Expandable Corded/Cordless Phone System with Answering & Caller ID/Call Waiting, Black/Silver",494.97,3,148.49,Aug,2022
44780,Eudokia Martin,Virginia,Office Supplies,Labels,Avery 50,25.06,2,11.78,Aug,2022
44781,Thomas Thornton,California,Office Supplies,Binders,"ACCOHIDE 3-Ring Binder, Blue, 1""",6.61,2,2.23,Aug,2022
44781,Thomas Thornton,California,Office Supplies,Binders,Presstex Flexible Ring Binders,7.28,2,2.73,Aug,2022
44781,Thomas Thornton,California,Furniture,Chairs,Global Ergonomic Managers Chair,144.78,1,10.86,Aug,2022
44781,Denny Blanton,Massachusetts,Office Supplies,Art,"Boston 1827 Commercial Additional Cutter, Drive Gear & Gear Rack for 1606",39.66,2,11.9,Aug,2022
44781,Denny Blanton,Massachusetts,Office Supplies,Appliances,"Conquest 14 Commercial Heavy-Duty Upright Vacuum, Collection System, Accessory Kit",113.92,2,33.04,Aug,2022
44781,Denny Blanton,Massachusetts,Office Supplies,Binders,GBC DocuBind P50 Personal Binding Machine,447.86,7,210.49,Aug,2022
44781,Rob Dowd,New York,Technology,Accessories,Logitech G600 MMO Gaming Mouse,79.99,1,28.8,Aug,2022
44782,David Smith,Michigan,Office Supplies,Art,"Sanford Uni-Blazer View Highlighters, Chisel Tip, Yellow",2.2,1,0.97,Aug,2022
44782,David Smith,Michigan,Furniture,Tables,Bevis 36 x 72 Conference Tables,622.45,5,136.94,Aug,2022
44782,David Smith,Michigan,Office Supplies,Storage,Rogers Deluxe File Chest,21.98,1,0.22,Aug,2022
44782,Naresj Patel,New York,Technology,Phones,Nortel Meridian M3904 Professional Digital phone,307.98,2,89.31,Aug,2022
44782,Naresj Patel,New York,Furniture,Tables,KI Conference Tables,382.81,9,-153.12,Aug,2022
44782,Naresj Patel,New York,Office Supplies,Storage,"Tennsco Lockers, Gray",41.96,2,2.94,Aug,2022
44782,Naresj Patel,New York,Office Supplies,Binders,GBC Ibimaster 500 Manual ProClick Binding System,1217.57,2,456.59,Aug,2022
44782,Naresj Patel,New York,Furniture,Furnishings,Artistic Insta-Plaque,47.04,3,18.35,Aug,2022
44782,Naresj Patel,New York,Furniture,Furnishings,Longer-Life Soft White Bulbs,6.16,2,2.96,Aug,2022
44782,Naresj Patel,New York,Technology,Phones,Panasonic KX-TG9471B,979.95,5,274.39,Aug,2022
44782,Naresj Patel,New York,Office Supplies,Paper,Xerox 1886,143.7,3,68.98,Aug,2022
44782,Naresj Patel,New York,Office Supplies,Fasteners,"Acco Clips to Go Binder Clips, 24 Clips in Two Sizes",10.65,3,5.01,Aug,2022
44782,Naresj Patel,New York,Technology,Accessories,Belkin QODE FastFit Bluetooth Keyboard,247.8,4,34.69,Aug,2022
44782,Ruben Ausman,Florida,Office Supplies,Labels,Avery File Folder Labels,4.61,2,1.67,Aug,2022
44782,Hallie Redmond,Wisconsin,Furniture,Bookcases,O'Sullivan Cherrywood Estates Traditional Barrister Bookcase,687.4,5,48.12,Aug,2022
44782,Monica Federle,New York,Furniture,Furnishings,OIC Stacking Trays,10.02,3,4.41,Aug,2022
44782,Monica Federle,New York,Office Supplies,Paper,Xerox 1885,144.12,3,69.18,Aug,2022
44783,Julie Kriz,Minnesota,Office Supplies,Labels,Avery 480,3.75,1,1.8,Aug,2022
44783,Julie Kriz,Minnesota,Office Supplies,Labels,Avery 489,41.4,4,19.87,Aug,2022
44783,Julie Kriz,Minnesota,Office Supplies,Art,Peel-Off China Markers,29.79,3,12.51,Aug,2022
44783,William Brown,Oregon,Technology,Phones,AT&T 1080 Corded phone,438.37,4,38.36,Aug,2022
44783,William Brown,Oregon,Technology,Phones,OtterBox Commuter Series Case - Samsung Galaxy S4,139.94,7,-31.49,Aug,2022
44783,William Brown,Oregon,Office Supplies,Appliances,Fellowes 8 Outlet Superior Workstation Surge Protector,133.47,4,15.02,Aug,2022
44783,Bill Donatelli,Michigan,Office Supplies,Binders,GBC Binding covers,64.75,5,29.14,Aug,2022
44784,Barry Weirich,North Carolina,Furniture,Furnishings,"Executive Impressions 13"" Clairmont Wall Clock",46.15,3,12.11,Aug,2022
44784,Philisse Overcash,New York,Office Supplies,Art,Newell 330,11.96,2,3.11,Aug,2022
44784,Philisse Overcash,New York,Technology,Phones,AT&T 841000 Phone,138.0,2,34.5,Aug,2022
44786,Odella Nelson,California,Office Supplies,Art,50 Colored Long Pencils,50.8,5,13.21,Aug,2022
44786,Clytie Kelty,Georgia,Office Supplies,Binders,3-ring staple pack,5.64,3,2.71,Aug,2022
44786,Ralph Arnett,Indiana,Office Supplies,Binders,Avery Round Ring Poly Binders,11.36,4,5.57,Aug,2022
44786,Ed Jacobs,Pennsylvania,Office Supplies,Storage,Fellowes High-Stak Drawer Files,422.86,3,15.86,Aug,2022
44786,Sandra Flanagan,California,Furniture,Furnishings,Ultra Door Pull Handle,31.56,3,10.41,Aug,2022
44786,Grace Kelly,North Carolina,Office Supplies,Art,Newell 309,64.68,7,8.09,Aug,2022
44788,Tim Taslimi,California,Office Supplies,Storage,Fellowes Super Stor/Drawer Files,323.1,2,61.39,Aug,2022
44788,Richard Eichhorn,California,Furniture,Furnishings,Tensor Computer Mounted Lamp,104.23,7,28.14,Aug,2022
44788,Richard Eichhorn,California,Office Supplies,Storage,Mobile Personal File Cube,70.26,3,18.97,Aug,2022
44789,John Murray,Arizona,Office Supplies,Art,Newell 346,2.3,1,0.26,Aug,2022
44789,John Murray,Arizona,Technology,Phones,Samsung Galaxy S4 Mini,1879.96,5,211.5,Aug,2022
44789,John Murray,Arizona,Office Supplies,Paper,Xerox 1891,313.02,8,105.65,Aug,2022
44789,John Murray,Arizona,Office Supplies,Labels,Avery 488,5.04,2,1.76,Aug,2022
44789,Sung Pak,Pennsylvania,Technology,Phones,Cisco IP Phone 7961G-GE VoIP phone,519.79,4,-112.62,Aug,2022
44789,Sung Pak,Pennsylvania,Technology,Accessories,SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card,31.18,3,-5.46,Aug,2022
44789,Sung Pak,Pennsylvania,Office Supplies,Paper,Xerox 227,10.37,2,3.63,Aug,2022
44789,Sung Pak,Pennsylvania,Office Supplies,Binders,"Avery Durable Plastic 1"" Binders",2.72,2,-1.91,Aug,2022
44789,Sung Pak,Pennsylvania,Furniture,Furnishings,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",254.35,3,0.0,Aug,2022
44789,Sung Pak,Pennsylvania,Office Supplies,Binders,Avery Durable Slant Ring Binders With Label Holder,3.76,3,-2.76,Aug,2022
44789,Sung Pak,Pennsylvania,Office Supplies,Paper,Xerox 199,10.27,3,3.21,Aug,2022
44789,Joni Wasserman,Pennsylvania,Office Supplies,Storage,Iris Project Case,44.69,7,3.35,Aug,2022
44789,Joni Wasserman,Pennsylvania,Furniture,Bookcases,O'Sullivan Plantations 2-Door Library in Landvery Oak,301.47,3,-205.0,Aug,2022
44790,Shaun Chance,Massachusetts,Office Supplies,Binders,Wilson Jones Â“SnapÂ” Scratch Pad Binder Tool for Ring Binders,52.2,9,23.49,Aug,2022
44790,Steven Cartwright,Arizona,Technology,Accessories,ImationÂ Clip USBÂ flash driveÂ - 8 GB,30.08,2,-5.26,Aug,2022
44790,Steven Cartwright,Arizona,Office Supplies,Paper,Xerox 21,36.29,7,12.7,Aug,2022
44790,Steven Cartwright,Arizona,Office Supplies,Art,Newell 336,10.27,3,1.16,Aug,2022
44790,Steven Cartwright,Arizona,Technology,Accessories,First Data FD10 PIN Pad,252.8,4,-31.6,Aug,2022
44794,Nick Zandusky,California,Furniture,Chairs,Hon GuestStacker Chair,544.01,3,40.8,Aug,2022
44794,Nick Zandusky,California,Office Supplies,Paper,Xerox 191,59.94,3,28.17,Aug,2022
44794,Nick Zandusky,California,Office Supplies,Paper,Xerox 1974,23.92,4,11.72,Aug,2022
44794,Nick Zandusky,California,Office Supplies,Paper,Xerox 1927,4.28,1,1.93,Aug,2022
44794,David Smith,California,Furniture,Bookcases,Sauder Camden County Collection Library,586.4,6,34.49,Aug,2022
44794,David Smith,California,Office Supplies,Storage,Carina Double Wide Media Storage Towers in Natural & Black,80.98,1,3.24,Aug,2022
44794,Katherine Nockton,Ohio,Office Supplies,Binders,Acco D-Ring Binder w/DublLock,12.83,2,-8.98,Aug,2022
44794,Katherine Nockton,Ohio,Furniture,Chairs,Global Commerce Series High-Back Swivel/Tilt Chairs,598.46,3,-42.75,Aug,2022
44794,Katherine Nockton,Ohio,Furniture,Furnishings,Tenex Chairmats For Use with Hard Floors,25.98,1,-3.9,Aug,2022
44794,Henry Goldwyn,Kentucky,Office Supplies,Art,"Quartet Omega Colored Chalk, 12/Pack",17.52,3,8.23,Aug,2022
44794,Henry Goldwyn,Kentucky,Office Supplies,Art,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",35.76,12,10.01,Aug,2022
44794,Sean Miller,Pennsylvania,Office Supplies,Supplies,Staple remover,3.49,2,-0.7,Aug,2022
44794,Sean Miller,Pennsylvania,Technology,Accessories,Sabrent 4-Port USB 2.0 Hub,21.73,4,3.8,Aug,2022
44794,Sean Miller,Pennsylvania,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, Black",663.07,6,-165.77,Aug,2022
44794,Sean Miller,Pennsylvania,Office Supplies,Binders,GBC DocuBind P100 Manual Binding Machine,99.59,2,-82.99,Aug,2022
44794,Sean Miller,Pennsylvania,Office Supplies,Paper,Xerox 1979,49.57,2,15.49,Aug,2022
44795,Dave Poirier,New York,Office Supplies,Binders,"Avery 3 1/2"" Diskette Storage Pages, 10/Pack",50.11,6,16.29,Aug,2022
44795,Roger Barcio,New York,Office Supplies,Art,Newell Chalk Holder,16.52,4,7.6,Aug,2022
44796,Tamara Dahlen,Illinois,Office Supplies,Supplies,Acme Tagit Stainless Steel Antibacterial Scissors,31.68,4,2.77,Aug,2022
44796,Tamara Dahlen,Illinois,Office Supplies,Paper,Xerox 206,10.37,2,3.63,Aug,2022
44796,Tamara Dahlen,Illinois,Office Supplies,Fasteners,Staples,12.03,8,2.26,Aug,2022
44796,Tamara Dahlen,Illinois,Office Supplies,Appliances,Holmes Odor Grabber,5.77,2,-13.55,Aug,2022
44796,Fred Harton,Georgia,Office Supplies,Appliances,Avanti 4.4 Cu. Ft. Refrigerator,542.94,3,152.02,Aug,2022
44796,Fred Harton,Georgia,Office Supplies,Labels,Avery 474,8.64,3,4.23,Aug,2022
44796,Fred Harton,Georgia,Office Supplies,Paper,Xerox 1944,193.8,5,94.96,Aug,2022
44796,Fred Harton,Georgia,Office Supplies,Paper,Xerox 1962,21.4,5,9.63,Aug,2022
44796,Fred Harton,Georgia,Office Supplies,Paper,Xerox 1890,97.88,2,48.94,Aug,2022
44796,Fred Harton,Georgia,Technology,Accessories,MaxellÂ LTO Ultrium - 800 GB,251.91,9,47.86,Aug,2022
44796,Fred Harton,Georgia,Office Supplies,Appliances,"Acco Six-Outlet Power Strip, 4' Cord Length",25.86,3,6.72,Aug,2022
44797,Cassandra Brandow,Texas,Office Supplies,Storage,"Hot File 7-Pocket, Floor Stand",999.43,7,124.93,Aug,2022
44797,Cassandra Brandow,Texas,Office Supplies,Storage,Space Solutions Commercial Steel Shelving,724.08,14,-135.77,Aug,2022
44797,Cassandra Brandow,Texas,Furniture,Tables,Hon Racetrack Conference Tables,918.79,5,-118.13,Aug,2022
44797,Cassandra Brandow,Texas,Office Supplies,Binders,"Avery Durable Plastic 1"" Binders",2.72,3,-4.22,Aug,2022
44797,Eleni McCrary,New York,Furniture,Tables,Chromcraft Rectangular Conference Tables,284.36,2,-75.83,Aug,2022
44797,Eleni McCrary,New York,Technology,Accessories,Memorex Micro Travel Drive 8 GB,26.0,2,11.7,Aug,2022
44797,Katrina Willman,Kentucky,Technology,Machines,Cisco 9971 IP Video Phone Charcoal,3080.0,7,1416.8,Aug,2022
44797,Katrina Willman,Kentucky,Technology,Accessories,Anker Ultra-Slim Mini Bluetooth 3.0 Wireless Keyboard,79.96,4,18.39,Aug,2022
44797,Katrina Willman,Kentucky,Technology,Phones,LG G3,587.97,3,170.51,Aug,2022
44797,Shahid Collister,New York,Furniture,Furnishings,"DAX Value U-Channel Document Frames, Easel Back",14.91,3,4.62,Aug,2022
44797,Denny Ordway,Oregon,Office Supplies,Art,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",7.15,3,0.72,Aug,2022
44797,Maurice Satty,Ohio,Technology,Phones,"Belkin SportFit Armband For iPhone 5s/5c, Fuchsia",26.98,3,4.05,Aug,2022
44797,Maurice Satty,Ohio,Office Supplies,Labels,Avery 474,6.91,3,2.51,Aug,2022
44797,Maurice Satty,Ohio,Office Supplies,Storage,Adjustable Depth Letter/Legal Cart,435.5,3,48.99,Aug,2022
44798,Nancy Lomonaco,California,Furniture,Chairs,"Global Deluxe Stacking Chair, Gray",40.78,1,4.59,Aug,2022
44798,Nancy Lomonaco,California,Office Supplies,Appliances,Fellowes Advanced Computer Series Surge Protectors,105.96,4,29.67,Aug,2022
44798,Mick Crebagga,Texas,Furniture,Furnishings,"Eldon Executive Woodline II Desk Accessories, Mahogany",20.1,2,-16.59,Aug,2022
44798,Mick Crebagga,Texas,Office Supplies,Binders,Poly Designer Cover & Back,3.8,1,-6.08,Aug,2022
44798,Mick Crebagga,Texas,Furniture,Furnishings,Nu-Dell EZ-Mount Plastic Wall Frames,7.88,5,-3.94,Aug,2022
44800,Ryan Akin,California,Office Supplies,Storage,Fellowes Super Stor/Drawer Files,484.65,3,92.08,Aug,2022
44800,Philip Fox,California,Office Supplies,Supplies,Fiskars Softgrip Scissors,32.94,3,9.22,Aug,2022
44800,Philip Fox,California,Office Supplies,Paper,Xerox 1973,114.2,5,52.53,Aug,2022
44800,Philip Fox,California,Office Supplies,Labels,Avery 511,3.08,1,1.48,Aug,2022
44800,Chad Cunningham,California,Office Supplies,Binders,Avery Heavy-Duty EZD View Binder with Locking Rings,5.1,1,1.66,Aug,2022
44801,Todd Sumrall,Illinois,Technology,Copiers,Canon Imageclass D680 Copier / Fax,2799.96,5,874.99,Aug,2022
44801,Cassandra Brandow,California,Office Supplies,Storage,"Hot File 7-Pocket, Floor Stand",892.35,5,267.71,Aug,2022
44801,Cassandra Brandow,California,Furniture,Bookcases,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,307.67,2,28.96,Aug,2022
44801,Cassandra Brandow,California,Office Supplies,Storage,Carina Double Wide Media Storage Towers in Natural & Black,728.82,9,29.15,Aug,2022
44801,Cassandra Brandow,California,Office Supplies,Binders,GBC Wire Binding Combs,41.36,5,13.96,Aug,2022
44801,Cassandra Brandow,California,Technology,Phones,invisibleSHIELD by ZAGG Smudge-Free Screen Protector,43.18,3,15.11,Aug,2022
44801,Cassandra Brandow,California,Furniture,Furnishings,Eldon Wave Desk Accessories,4.16,2,1.75,Aug,2022
44801,Ben Peterman,Texas,Technology,Phones,Mitel MiVoice 5330e IP Phone,1099.96,5,82.5,Aug,2022
44801,Ben Peterman,Texas,Furniture,Tables,Hon 2111 Invitation Series Straight Table,103.48,1,-16.26,Aug,2022
44801,Suzanne McNair,Connecticut,Office Supplies,Storage,"SAFCO Mobile Desk Side File, Wire Frame",470.36,11,122.29,Aug,2022
44802,Chad Cunningham,Michigan,Technology,Phones,Samsung Rugby III,131.98,2,35.63,Aug,2022
44802,Chad Cunningham,Michigan,Technology,Accessories,Logitech Desktop MK120 Mouse and keyboard Combo,114.52,7,11.45,Aug,2022
44804,Andrew Roberts,California,Office Supplies,Paper,Xerox 226,58.32,9,27.99,Aug,2022
44804,Scott Cohen,California,Furniture,Bookcases,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",1552.83,7,200.95,Aug,2022
44804,Scott Cohen,California,Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers,137.24,5,46.32,Aug,2022
44804,Scott Cohen,California,Technology,Accessories,Memorex Micro Travel Drive 32 GB,36.51,1,15.7,Aug,2022
